run,job_id,workflow,name,head,event,conclusion,started_at,completed_at,seconds,url,cancellation_reason
33829623879,100889779069,CI,watchOS tests,429260e581c497c3b318420c0ec7776be3d5769c,pull_request,success,2026-09-04T02:28:58Z,2026-09-04T02:32:59Z,241.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33829623879/job/100889779069,
33828838535,100887222265,CI,iOS tests,8b85096c1c95fb503ec438a32562b2df02beaa7c,pull_request,cancelled,2026-09-04T02:15:26Z,2026-09-04T02:28:50Z,804.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33828838535/job/100887222265,superseded
33828838535,100887222496,CI,watchOS tests,8b85096c1c95fb503ec438a32562b2df02beaa7c,pull_request,success,2026-09-04T02:15:30Z,2026-09-04T02:21:27Z,357.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33828838535/job/100887222496,
33828838535,100887222572,CI,SwiftPM smoke tests,8b85096c1c95fb503ec438a32562b2df02beaa7c,pull_request,success,2026-09-04T02:15:26Z,2026-09-04T02:16:19Z,53.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33828838535/job/100887222572,
33828838535,100887222576,CI,SwiftLint,8b85096c1c95fb503ec438a32562b2df02beaa7c,pull_request,success,2026-09-04T02:15:27Z,2026-09-04T02:16:11Z,44.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33828838535/job/100887222576,
33828838535,100887222824,CI,Strict concurrency,8b85096c1c95fb503ec438a32562b2df02beaa7c,pull_request,success,2026-09-04T02:15:30Z,2026-09-04T02:19:16Z,226.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33828838535/job/100887222824,
33493185706,99809227866,CI,SwiftPM smoke tests,736126342928e8c9c1adfead825f8c72a8c8ead2,push,success,2026-09-01T09:37:27Z,2026-09-01T09:38:40Z,73.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33493185706/job/99809227866,
33493185706,99809228004,CI,SwiftLint,736126342928e8c9c1adfead825f8c72a8c8ead2,push,success,2026-09-01T09:37:28Z,2026-09-01T09:38:10Z,42.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33493185706/job/99809228004,
33493185706,99809228088,CI,watchOS tests,736126342928e8c9c1adfead825f8c72a8c8ead2,push,success,2026-09-01T09:37:28Z,2026-09-01T09:44:00Z,392.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33493185706/job/99809228088,
33493185706,99809228165,CI,Strict concurrency,736126342928e8c9c1adfead825f8c72a8c8ead2,push,success,2026-09-01T09:37:28Z,2026-09-01T09:40:49Z,201.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33493185706/job/99809228165,
33493185706,99809228167,CI,iOS tests,736126342928e8c9c1adfead825f8c72a8c8ead2,push,success,2026-09-01T09:37:28Z,2026-09-01T09:47:33Z,605.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33493185706/job/99809228167,
33492134824,99806017220,CI,watchOS tests,52d8d6ff43159fbda7d38bd3ed0496aaa17abbd7,pull_request,success,2026-09-01T09:26:08Z,2026-09-01T09:31:30Z,322.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33492134824/job/99806017220,
33492134824,99806017417,CI,Strict concurrency,52d8d6ff43159fbda7d38bd3ed0496aaa17abbd7,pull_request,success,2026-09-01T09:26:08Z,2026-09-01T09:29:20Z,192.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33492134824/job/99806017417,
33492134824,99806017469,CI,iOS tests,52d8d6ff43159fbda7d38bd3ed0496aaa17abbd7,pull_request,success,2026-09-01T09:26:08Z,2026-09-01T09:36:22Z,614.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33492134824/job/99806017469,
33492134824,99806017483,CI,SwiftLint,52d8d6ff43159fbda7d38bd3ed0496aaa17abbd7,pull_request,success,2026-09-01T09:26:09Z,2026-09-01T09:26:59Z,50.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33492134824/job/99806017483,
33492134824,99806017572,CI,SwiftPM smoke tests,52d8d6ff43159fbda7d38bd3ed0496aaa17abbd7,pull_request,success,2026-09-01T09:26:08Z,2026-09-01T09:27:34Z,86.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33492134824/job/99806017572,
33491761703,99805400824,CI,SwiftLint,e84f8cbc2fcb7f9065946c3ead37d493b7819cfa,pull_request,success,2026-09-01T09:23:56Z,2026-09-01T09:24:38Z,42.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33491761703/job/99805400824,
33491761703,99805400972,CI,SwiftPM smoke tests,e84f8cbc2fcb7f9065946c3ead37d493b7819cfa,pull_request,success,2026-09-01T09:23:57Z,2026-09-01T09:25:12Z,75.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33491761703/job/99805400972,
33491761703,99805400999,CI,watchOS tests,e84f8cbc2fcb7f9065946c3ead37d493b7819cfa,pull_request,cancelled,2026-09-01T09:23:58Z,2026-09-01T09:26:05Z,127.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33491761703/job/99805400999,superseded
33491761703,99805401051,CI,Strict concurrency,e84f8cbc2fcb7f9065946c3ead37d493b7819cfa,pull_request,cancelled,2026-09-01T09:23:56Z,2026-09-01T09:25:54Z,118.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33491761703/job/99805401051,superseded
33491761703,99805401070,CI,iOS tests,e84f8cbc2fcb7f9065946c3ead37d493b7819cfa,pull_request,cancelled,2026-09-01T09:23:57Z,2026-09-01T09:25:54Z,117.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33491761703/job/99805401070,superseded
33488862882,99803412376,CI,iOS tests,8299af1371441b8e57e0a3b8ddae05e613b51184,pull_request,cancelled,2026-09-01T09:16:54Z,2026-09-01T09:23:54Z,420.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33488862882/job/99803412376,superseded
33488862882,99803413711,CI,watchOS tests,8299af1371441b8e57e0a3b8ddae05e613b51184,pull_request,success,2026-09-01T08:51:55Z,2026-09-01T08:56:40Z,285.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33488862882/job/99803413711,
33488862882,99803414107,CI,SwiftPM smoke tests,8299af1371441b8e57e0a3b8ddae05e613b51184,pull_request,success,2026-09-01T08:51:55Z,2026-09-01T08:53:10Z,75.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33488862882/job/99803414107,
33488862882,99803446760,CI,SwiftLint,8299af1371441b8e57e0a3b8ddae05e613b51184,pull_request,success,2026-09-01T08:51:56Z,2026-09-01T08:52:43Z,47.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33488862882/job/99803446760,
33488862882,99803453671,CI,Strict concurrency,8299af1371441b8e57e0a3b8ddae05e613b51184,pull_request,success,2026-09-01T08:51:56Z,2026-09-01T08:57:25Z,329.0,https://github.com/HemSoft/codexbar-ios/actions/runs/33488862882/job/99803453671,
